path,split,labels,duration
data/raw/fsd50k/FSD50K.dev_audio/373602.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",0.670000
data/raw/fsd50k/FSD50K.dev_audio/357319.wav,train,"Trumpet,Brass_instrument,Musical_instrument,Music",6.409909
data/raw/fsd50k/FSD50K.dev_audio/183008.wav,train,"Acoustic_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music",3.125011
data/raw/fsd50k/FSD50K.dev_audio/90966.wav,train,"Gunshot_and_gunfire,Explosion",0.491701
data/raw/fsd50k/FSD50K.dev_audio/57666.wav,train,"Bird,Wild_animals,Animal",1.795215
data/raw/fsd50k/FSD50K.dev_audio/147597.wav,train,"Clapping,Hands",0.566463
data/raw/fsd50k/FSD50K.dev_audio/34074.wav,train,"Bird,Wild_animals,Animal",5.700113
data/raw/fsd50k/FSD50K.dev_audio/123965.wav,train,"Subway_and_metro_and_underground,Rail_transport,Vehicle",15.004989
data/raw/fsd50k/FSD50K.dev_audio/163276.wav,train,"Growling,Dog,Domestic_animals_and_pets,Animal",1.106485
data/raw/fsd50k/FSD50K.dev_audio/166943.wav,train,"Screaming,Human_voice",8.914535
data/raw/fsd50k/FSD50K.dev_audio/80207.wav,train,"Female_speech_and_woman_speaking,Speech,Human_voice",1.096916
data/raw/fsd50k/FSD50K.dev_audio/375715.wav,train,"Tambourine,Percussion,Musical_instrument,Music",0.602245
data/raw/fsd50k/FSD50K.dev_audio/386245.wav,train,Tools,0.750000
data/raw/fsd50k/FSD50K.dev_audio/119891.wav,train,Engine,4.557279
data/raw/fsd50k/FSD50K.dev_audio/20401.wav,train,"Bass_drum,Drum,Percussion,Musical_instrument,Music",0.924127
data/raw/fsd50k/FSD50K.dev_audio/17692.wav,train,"Guitar,Plucked_string_instrument,Musical_instrument,Music",2.000000
data/raw/fsd50k/FSD50K.dev_audio/18372.wav,train,"Musical_instrument,Music",1.028594
data/raw/fsd50k/FSD50K.dev_audio/278123.wav,train,Crumpling_and_crinkling,25.835102
data/raw/fsd50k/FSD50K.dev_audio/187305.wav,train,"Subway_and_metro_and_underground,Rail_transport,Vehicle",14.902018
data/raw/fsd50k/FSD50K.dev_audio/330941.wav,train,"Meow,Clapping,Cat,Domestic_animals_and_pets,Animal,Hands",6.765714
data/raw/fsd50k/FSD50K.dev_audio/67334.wav,train,"Female_speech_and_woman_speaking,Yell,Speech,Human_voice,Shout",4.524195
data/raw/fsd50k/FSD50K.dev_audio/416646.wav,train,"Speech,Human_voice",2.560000
data/raw/fsd50k/FSD50K.dev_audio/374743.wav,train,"Brass_instrument,Musical_instrument,Music",0.790454
data/raw/fsd50k/FSD50K.dev_audio/54636.wav,train,"Clock,Mechanisms",11.354558
data/raw/fsd50k/FSD50K.dev_audio/173725.wav,train,"Guitar,Plucked_string_instrument,Musical_instrument,Music",0.750000
data/raw/fsd50k/FSD50K.dev_audio/244054.wav,train,"Thunder,Rain,Water,Thunderstorm",13.516916
data/raw/fsd50k/FSD50K.dev_audio/65752.wav,train,"Gunshot_and_gunfire,Explosion",4.098458
data/raw/fsd50k/FSD50K.dev_audio/361725.wav,train,"Clapping,Hands",1.401882
data/raw/fsd50k/FSD50K.dev_audio/222378.wav,train,"Drum_kit,Percussion,Musical_instrument,Music",4.000000
data/raw/fsd50k/FSD50K.dev_audio/57413.wav,train,"Gong,Percussion,Musical_instrument,Music",3.451179
data/raw/fsd50k/FSD50K.dev_audio/361869.wav,train,"Breathing,Respiratory_sounds",9.978231
data/raw/fsd50k/FSD50K.dev_audio/154293.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",1.087098
data/raw/fsd50k/FSD50K.dev_audio/134947.wav,train,"Car,Motor_vehicle_(road),Vehicle",6.380000
data/raw/fsd50k/FSD50K.dev_audio/344047.wav,train,"Yell,Shout,Human_voice",1.091338
data/raw/fsd50k/FSD50K.dev_audio/9444.wav,train,Tick,0.866372
data/raw/fsd50k/FSD50K.dev_audio/221150.wav,train,"Screaming,Human_voice",1.660340
data/raw/fsd50k/FSD50K.dev_audio/46624.wav,train,"Writing,Domestic_sounds_and_home_sounds",21.686122
data/raw/fsd50k/FSD50K.dev_audio/234948.wav,train,"Burping_and_eructation,Human_voice",0.789501
data/raw/fsd50k/FSD50K.dev_audio/340519.wav,train,Tools,3.110091
data/raw/fsd50k/FSD50K.dev_audio/92270.wav,train,"Snare_drum,Drum,Percussion,Musical_instrument,Music",1.393492
data/raw/fsd50k/FSD50K.dev_audio/154342.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",2.493333
data/raw/fsd50k/FSD50K.dev_audio/106071.wav,train,"Tick-tock,Clock,Mechanisms",13.217959
data/raw/fsd50k/FSD50K.dev_audio/15390.wav,train,"Clapping,Hands",6.000000
data/raw/fsd50k/FSD50K.dev_audio/33806.wav,train,"Train,Rail_transport,Vehicle",3.505601
data/raw/fsd50k/FSD50K.dev_audio/347667.wav,train,Domestic_sounds_and_home_sounds,8.874671
data/raw/fsd50k/FSD50K.dev_audio/374169.wav,train,"Trumpet,Brass_instrument,Musical_instrument,Music",5.635374
data/raw/fsd50k/FSD50K.dev_audio/77442.wav,train,"Laughter,Human_voice",0.402494
data/raw/fsd50k/FSD50K.dev_audio/211496.wav,train,"Knock,Door,Domestic_sounds_and_home_sounds",0.840000
data/raw/fsd50k/FSD50K.dev_audio/395181.wav,train,"Raindrop,Drip,Water_tap_and_faucet,Rain,Water,Liquid,Domestic_sounds_and_home_sounds",23.188254
data/raw/fsd50k/FSD50K.dev_audio/420464.wav,train,"Male_speech_and_man_speaking,Idling,Motorcycle,Accelerating_and_revving_and_vroom,Speech,Human_voice,Engine,Motor_vehicle_(road),Vehicle",29.129320
data/raw/fsd50k/FSD50K.dev_audio/349798.wav,train,"Fireworks,Explosion",11.156304
data/raw/fsd50k/FSD50K.dev_audio/358066.wav,train,"Bowed_string_instrument,Musical_instrument,Music",5.368821
data/raw/fsd50k/FSD50K.dev_audio/22591.wav,train,"Train,Rail_transport,Vehicle",26.286621
data/raw/fsd50k/FSD50K.dev_audio/87051.wav,train,"Female_speech_and_woman_speaking,Speech,Human_voice",2.967800
data/raw/fsd50k/FSD50K.dev_audio/97521.wav,train,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",2.864331
data/raw/fsd50k/FSD50K.dev_audio/46327.wav,train,"Fireworks,Explosion",2.485986
data/raw/fsd50k/FSD50K.dev_audio/254754.wav,train,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",0.321746
data/raw/fsd50k/FSD50K.dev_audio/193956.wav,train,"Typewriter,Typing,Domestic_sounds_and_home_sounds",1.000272
data/raw/fsd50k/FSD50K.dev_audio/372773.wav,train,"Bowed_string_instrument,Musical_instrument,Music",2.144331
data/raw/fsd50k/FSD50K.dev_audio/415464.wav,train,"Harp,Musical_instrument,Music",7.432653
data/raw/fsd50k/FSD50K.dev_audio/355205.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",2.713152
data/raw/fsd50k/FSD50K.dev_audio/104030.wav,train,"Screaming,Human_voice",5.000000
data/raw/fsd50k/FSD50K.dev_audio/354941.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",8.259252
data/raw/fsd50k/FSD50K.dev_audio/146005.wav,train,"Snare_drum,Drum,Percussion,Musical_instrument,Music",1.875011
data/raw/fsd50k/FSD50K.dev_audio/407490.wav,train,"Fowl,Livestock_and_farm_animals_and_working_animals,Animal",17.965261
data/raw/fsd50k/FSD50K.dev_audio/93146.wav,train,Crushing,3.155669
data/raw/fsd50k/FSD50K.dev_audio/105296.wav,train,"Thunder,Thunderstorm",1.543084
data/raw/fsd50k/FSD50K.dev_audio/323130.wav,train,"Bicycle_bell,Alarm,Bicycle,Vehicle,Bell",6.755986
data/raw/fsd50k/FSD50K.dev_audio/383700.wav,train,"Bowed_string_instrument,Musical_instrument,Music",1.336145
data/raw/fsd50k/FSD50K.dev_audio/391174.wav,train,"Breathing,Respiratory_sounds",9.066667
data/raw/fsd50k/FSD50K.dev_audio/374159.wav,train,"Trumpet,Brass_instrument,Musical_instrument,Music",8.063288
data/raw/fsd50k/FSD50K.dev_audio/354847.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",9.513764
data/raw/fsd50k/FSD50K.dev_audio/185883.wav,train,"Microwave_oven,Domestic_sounds_and_home_sounds",6.659410
data/raw/fsd50k/FSD50K.dev_audio/87061.wav,train,"Sink_(filling_or_washing),Domestic_sounds_and_home_sounds",13.738685
data/raw/fsd50k/FSD50K.dev_audio/74513.wav,train,"Bark,Dog,Domestic_animals_and_pets,Animal",19.893696
data/raw/fsd50k/FSD50K.dev_audio/72875.wav,train,"Speech,Human_voice",1.149388
data/raw/fsd50k/FSD50K.dev_audio/64296.wav,train,"Keyboard_(musical),Musical_instrument,Music",0.917188
data/raw/fsd50k/FSD50K.dev_audio/356888.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",4.053333
data/raw/fsd50k/FSD50K.dev_audio/358560.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",4.266667
data/raw/fsd50k/FSD50K.dev_audio/44929.wav,train,"Female_singing,Singing,Human_voice",0.868118
data/raw/fsd50k/FSD50K.dev_audio/85360.wav,train,Fart,1.461202
data/raw/fsd50k/FSD50K.dev_audio/246826.wav,train,"Bowed_string_instrument,Musical_instrument,Music",6.742698
data/raw/fsd50k/FSD50K.dev_audio/187958.wav,train,"Clapping,Hands",0.757868
data/raw/fsd50k/FSD50K.dev_audio/268956.wav,train,"Cricket,Frog,Insect,Wild_animals,Animal",22.545125
data/raw/fsd50k/FSD50K.dev_audio/266448.wav,train,"Organ,Keyboard_(musical),Musical_instrument,Music",16.000000
data/raw/fsd50k/FSD50K.dev_audio/142856.wav,train,"Snare_drum,Drum,Percussion,Musical_instrument,Music",2.500000
data/raw/fsd50k/FSD50K.dev_audio/360795.wav,train,Domestic_sounds_and_home_sounds,5.761315
data/raw/fsd50k/FSD50K.dev_audio/187148.wav,train,"Coin_(dropping),Domestic_sounds_and_home_sounds",16.300000
data/raw/fsd50k/FSD50K.dev_audio/336005.wav,train,"Fireworks,Explosion",1.016100
data/raw/fsd50k/FSD50K.dev_audio/386370.wav,train,Tools,0.750000
data/raw/fsd50k/FSD50K.dev_audio/241592.wav,train,"Screaming,Human_voice",5.908413
data/raw/fsd50k/FSD50K.dev_audio/128812.wav,train,"Acoustic_guitar,Strum,Guitar,Plucked_string_instrument,Musical_instrument,Music",1.300000
data/raw/fsd50k/FSD50K.dev_audio/349717.wav,train,"Keyboard_(musical),Musical_instrument,Music",21.223039
data/raw/fsd50k/FSD50K.dev_audio/116754.wav,train,Crumpling_and_crinkling,8.161814
data/raw/fsd50k/FSD50K.dev_audio/91166.wav,train,"Cowbell,Bell",2.056621
data/raw/fsd50k/FSD50K.dev_audio/248619.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",8.848481
data/raw/fsd50k/FSD50K.dev_audio/222317.wav,train,"Gong,Percussion,Musical_instrument,Music",0.534059
data/raw/fsd50k/FSD50K.dev_audio/40434.wav,train,"Electric_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music",1.822857
data/raw/fsd50k/FSD50K.dev_audio/399326.wav,train,"Thunder,Thunderstorm",22.353810
data/raw/fsd50k/FSD50K.dev_audio/434429.wav,train,"Boom,Explosion",2.259819
data/raw/fsd50k/FSD50K.dev_audio/397317.wav,train,"Human_group_actions,Shout,Human_voice",4.536848
data/raw/fsd50k/FSD50K.dev_audio/162408.wav,train,"Aircraft,Vehicle",15.498186
data/raw/fsd50k/FSD50K.dev_audio/107466.wav,train,Rattle,0.756077
data/raw/fsd50k/FSD50K.dev_audio/12781.wav,train,"Piano,Keyboard_(musical),Musical_instrument,Music",2.000000
data/raw/fsd50k/FSD50K.dev_audio/184412.wav,train,"Aircraft,Vehicle",6.000000
data/raw/fsd50k/FSD50K.dev_audio/389300.wav,train,Walk_and_footsteps,1.600000
data/raw/fsd50k/FSD50K.dev_audio/350430.wav,train,"Splash_and_splatter,Liquid",1.131791
data/raw/fsd50k/FSD50K.dev_audio/358976.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",14.246961
data/raw/fsd50k/FSD50K.dev_audio/211002.wav,train,Tearing,10.739229
data/raw/fsd50k/FSD50K.dev_audio/15150.wav,train,"Organ,Keyboard_(musical),Musical_instrument,Music",4.000000
data/raw/fsd50k/FSD50K.dev_audio/4280.wav,train,"Electric_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music",6.312766
data/raw/fsd50k/FSD50K.dev_audio/403058.wav,train,"Laughter,Human_voice",6.001723
data/raw/fsd50k/FSD50K.dev_audio/334587.wav,train,"Toilet_flush,Domestic_sounds_and_home_sounds",9.160748
data/raw/fsd50k/FSD50K.dev_audio/88826.wav,train,"Dishes_and_pots_and_pans,Glass,Domestic_sounds_and_home_sounds",2.176372
data/raw/fsd50k/FSD50K.dev_audio/399051.wav,train,"Keyboard_(musical),Musical_instrument,Music",3.849955
data/raw/fsd50k/FSD50K.dev_audio/252236.wav,train,"Breathing,Respiratory_sounds",0.462268
data/raw/fsd50k/FSD50K.dev_audio/204626.wav,train,"Marimba_and_xylophone,Mallet_percussion,Percussion,Musical_instrument,Music",0.495714
data/raw/fsd50k/FSD50K.dev_audio/16262.wav,train,"Crash_cymbal,Cymbal,Percussion,Musical_instrument,Music",1.630771
data/raw/fsd50k/FSD50K.dev_audio/399665.wav,train,"Knock,Door,Wood,Domestic_sounds_and_home_sounds",3.474286
data/raw/fsd50k/FSD50K.dev_audio/386292.wav,train,"Drill,Power_tool,Tools",0.750000
data/raw/fsd50k/FSD50K.dev_audio/17690.wav,train,"Guitar,Plucked_string_instrument,Musical_instrument,Music",2.000000
data/raw/fsd50k/FSD50K.dev_audio/361414.wav,train,Wind,19.258662
data/raw/fsd50k/FSD50K.dev_audio/361749.wav,train,"Finger_snapping,Hands",2.243016
data/raw/fsd50k/FSD50K.dev_audio/107100.wav,train,"Female_speech_and_woman_speaking,Speech,Human_voice",3.133333
data/raw/fsd50k/FSD50K.dev_audio/333760.wav,train,"Organ,Keyboard_(musical),Musical_instrument,Music",1.354422
data/raw/fsd50k/FSD50K.dev_audio/189877.wav,train,Engine,7.424376
data/raw/fsd50k/FSD50K.dev_audio/104002.wav,train,"Knock,Wood,Door,Domestic_sounds_and_home_sounds",1.625011
data/raw/fsd50k/FSD50K.dev_audio/325215.wav,train,"Printer,Mechanisms",24.335986
data/raw/fsd50k/FSD50K.dev_audio/30554.wav,train,"Musical_instrument,Music",13.752018
data/raw/fsd50k/FSD50K.dev_audio/359500.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",8.855215
data/raw/fsd50k/FSD50K.dev_audio/179313.wav,train,"Screaming,Human_voice",5.346871
data/raw/fsd50k/FSD50K.dev_audio/196334.wav,train,Crackle,8.080544
data/raw/fsd50k/FSD50K.dev_audio/175509.wav,train,"Male_singing,Singing,Human_voice",1.331043
data/raw/fsd50k/FSD50K.dev_audio/341466.wav,train,"Dishes_and_pots_and_pans,Domestic_sounds_and_home_sounds",0.857143
data/raw/fsd50k/FSD50K.dev_audio/415766.wav,train,Tearing,1.044240
data/raw/fsd50k/FSD50K.dev_audio/9907.wav,train,Walk_and_footsteps,0.403447
data/raw/fsd50k/FSD50K.dev_audio/353226.wav,train,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",6.922993
data/raw/fsd50k/FSD50K.dev_audio/373904.wav,train,"Bowed_string_instrument,Musical_instrument,Music",3.327438
data/raw/fsd50k/FSD50K.dev_audio/336205.wav,train,Vehicle,16.013923
data/raw/fsd50k/FSD50K.dev_audio/337371.wav,train,Thump_and_thud,0.889478
data/raw/fsd50k/FSD50K.dev_audio/110459.wav,train,"Chink_and_clink,Glass",20.201451
data/raw/fsd50k/FSD50K.dev_audio/158470.wav,train,"Scissors,Domestic_sounds_and_home_sounds",4.593764
data/raw/fsd50k/FSD50K.dev_audio/179198.wav,train,"Microwave_oven,Bell,Domestic_sounds_and_home_sounds",1.537778
data/raw/fsd50k/FSD50K.dev_audio/13217.wav,train,"Snare_drum,Drum,Percussion,Musical_instrument,Music",8.792993
data/raw/fsd50k/FSD50K.dev_audio/373187.wav,train,"Brass_instrument,Musical_instrument,Music",1.272313
data/raw/fsd50k/FSD50K.dev_audio/60993.wav,train,Fart,0.444082
data/raw/fsd50k/FSD50K.dev_audio/251083.wav,train,"Acoustic_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music",3.799229
data/raw/fsd50k/FSD50K.dev_audio/179177.wav,train,"Dishes_and_pots_and_pans,Glass,Bell,Domestic_sounds_and_home_sounds",1.185646
data/raw/fsd50k/FSD50K.dev_audio/387712.wav,train,Domestic_sounds_and_home_sounds,19.521179
data/raw/fsd50k/FSD50K.dev_audio/64017.wav,train,"Cat,Domestic_animals_and_pets,Animal",0.643311
data/raw/fsd50k/FSD50K.dev_audio/247243.wav,train,"Trumpet,Brass_instrument,Musical_instrument,Music",7.399184
data/raw/fsd50k/FSD50K.dev_audio/270408.wav,train,"Coin_(dropping),Domestic_sounds_and_home_sounds",0.344014
data/raw/fsd50k/FSD50K.dev_audio/409608.wav,train,"Writing,Domestic_sounds_and_home_sounds",1.280181
data/raw/fsd50k/FSD50K.dev_audio/113138.wav,train,"Knock,Door,Domestic_sounds_and_home_sounds",0.718163
data/raw/fsd50k/FSD50K.dev_audio/386437.wav,train,"Raindrop,Drip,Rain,Water,Liquid",13.428594
data/raw/fsd50k/FSD50K.dev_audio/107748.wav,train,"Female_speech_and_woman_speaking,Speech,Human_voice",4.453333
data/raw/fsd50k/FSD50K.dev_audio/189377.wav,train,"Male_speech_and_man_speaking,Speech,Human_voice",0.948481
data/raw/fsd50k/FSD50K.dev_audio/56384.wav,train,"Cheering,Clapping,Human_voice,Human_group_actions,Hands",5.993107
data/raw/fsd50k/FSD50K.dev_audio/106440.wav,train,"Female_speech_and_woman_speaking,Speech,Human_voice",3.453333
data/raw/fsd50k/FSD50K.dev_audio/62197.wav,train,"Frog,Wild_animals,Animal",2.123583
data/raw/fsd50k/FSD50K.dev_audio/375528.wav,train,"Crash_cymbal,Cymbal,Percussion,Musical_instrument,Music",6.913560
data/raw/fsd50k/FSD50K.dev_audio/425239.wav,train,"Drum_kit,Percussion,Musical_instrument,Music",3.000000
data/raw/fsd50k/FSD50K.dev_audio/346790.wav,train,"Finger_snapping,Hands",0.327982
data/raw/fsd50k/FSD50K.dev_audio/393491.wav,train,"Ratchet_and_pawl,Mechanisms",10.988594
data/raw/fsd50k/FSD50K.dev_audio/93172.wav,train,Crushing,2.149206
data/raw/fsd50k/FSD50K.dev_audio/246711.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",4.500000
data/raw/fsd50k/FSD50K.dev_audio/387676.wav,train,"Idling,Engine",4.792834
data/raw/fsd50k/FSD50K.dev_audio/63000.wav,train,"Chime,Bell",1.795488
data/raw/fsd50k/FSD50K.dev_audio/162442.wav,train,"Idling,Wild_animals,Engine,Animal",14.733061
data/raw/fsd50k/FSD50K.dev_audio/153863.wav,train,"Bowed_string_instrument,Musical_instrument,Music",3.792041
data/raw/fsd50k/FSD50K.dev_audio/28314.wav,train,Fire,26.893016
data/raw/fsd50k/FSD50K.dev_audio/74317.wav,train,"Bird,Wild_animals,Animal",9.000000
data/raw/fsd50k/FSD50K.dev_audio/398734.wav,train,"Bird,Wild_animals,Animal",3.997324
data/raw/fsd50k/FSD50K.dev_audio/85411.wav,train,"Chirp_and_tweet,Bird_vocalization_and_bird_call_and_bird_song,Bird,Wild_animals,Animal",1.974535
data/raw/fsd50k/FSD50K.dev_audio/195089.wav,train,"Yell,Shout,Human_voice",23.135828
data/raw/fsd50k/FSD50K.dev_audio/6235.wav,train,"Zipper_(clothing),Domestic_sounds_and_home_sounds",1.431746
data/raw/fsd50k/FSD50K.dev_audio/195542.wav,train,"Bowed_string_instrument,Musical_instrument,Music",3.610703
data/raw/fsd50k/FSD50K.dev_audio/150367.wav,train,"Cupboard_open_or_close,Domestic_sounds_and_home_sounds",0.411791
data/raw/fsd50k/FSD50K.dev_audio/202474.wav,train,Alarm,5.000000
data/raw/fsd50k/FSD50K.dev_audio/7910.wav,train,"Bird,Wild_animals,Animal",2.645306
data/raw/fsd50k/FSD50K.dev_audio/64132.wav,train,Fart,3.265306
data/raw/fsd50k/FSD50K.dev_audio/358181.wav,train,"Bowed_string_instrument,Musical_instrument,Music",4.833651
data/raw/fsd50k/FSD50K.dev_audio/183760.wav,train,"Acoustic_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music",2.083333
data/raw/fsd50k/FSD50K.dev_audio/64274.wav,train,"Keyboard_(musical),Musical_instrument,Music",0.745805
data/raw/fsd50k/FSD50K.dev_audio/146529.wav,train,"Snare_drum,Drum,Percussion,Musical_instrument,Music",1.666667
data/raw/fsd50k/FSD50K.dev_audio/327120.wav,train,"Hiss,Fire",4.500000
data/raw/fsd50k/FSD50K.dev_audio/132625.wav,train,Fire,10.332676
data/raw/fsd50k/FSD50K.dev_audio/81099.wav,train,Tools,6.267098
data/raw/fsd50k/FSD50K.dev_audio/397332.wav,train,Run,7.714308
data/raw/fsd50k/FSD50K.dev_audio/354975.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",7.154172
data/raw/fsd50k/FSD50K.dev_audio/76653.wav,train,"Female_singing,Singing,Human_voice",3.573628
data/raw/fsd50k/FSD50K.dev_audio/67103.wav,train,"Applause,Human_group_actions",20.899977
data/raw/fsd50k/FSD50K.dev_audio/22868.wav,train,"Drum_kit,Percussion,Musical_instrument,Music",2.189773
data/raw/fsd50k/FSD50K.dev_audio/212404.wav,train,"Tick-tock,Clock,Mechanisms",12.095986
data/raw/fsd50k/FSD50K.dev_audio/146671.wav,train,"Snare_drum,Drum,Percussion,Musical_instrument,Music",1.666667
data/raw/fsd50k/FSD50K.dev_audio/399496.wav,train,"Guitar,Plucked_string_instrument,Musical_instrument,Music",1.000000
data/raw/fsd50k/FSD50K.dev_audio/51136.wav,train,"Cough,Respiratory_sounds",5.400000
data/raw/fsd50k/FSD50K.dev_audio/145652.wav,train,"Musical_instrument,Music",9.070295
data/raw/fsd50k/FSD50K.dev_audio/233125.wav,train,"Bird,Wild_animals,Animal",2.067959
data/raw/fsd50k/FSD50K.dev_audio/428526.wav,train,Alarm,5.314467
data/raw/fsd50k/FSD50K.dev_audio/232828.wav,train,Tearing,1.835011
data/raw/fsd50k/FSD50K.dev_audio/370320.wav,train,"Motor_vehicle_(road),Engine,Vehicle",6.281927
data/raw/fsd50k/FSD50K.dev_audio/33194.wav,train,"Bird,Wild_animals,Animal",5.600000
data/raw/fsd50k/FSD50K.dev_audio/110324.wav,train,"Rain,Water",13.539070
data/raw/fsd50k/FSD50K.dev_audio/359743.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",4.000000
data/raw/fsd50k/FSD50K.dev_audio/153818.wav,train,"Bowed_string_instrument,Musical_instrument,Music",2.554399
data/raw/fsd50k/FSD50K.dev_audio/364725.wav,train,"Finger_snapping,Hands",1.375011
data/raw/fsd50k/FSD50K.dev_audio/212535.wav,train,"Telephone,Alarm",0.695986
data/raw/fsd50k/FSD50K.dev_audio/256360.wav,train,"Speech_synthesizer,Speech,Human_voice",3.816009
data/raw/fsd50k/FSD50K.dev_audio/358057.wav,train,"Bowed_string_instrument,Musical_instrument,Music",8.569070
data/raw/fsd50k/FSD50K.dev_audio/137141.wav,train,"Door,Domestic_sounds_and_home_sounds",5.546667
data/raw/fsd50k/FSD50K.dev_audio/359379.wav,train,"Wind_instrument_and_woodwind_instrument,Musical_instrument,Music",3.897256
data/raw/fsd50k/FSD50K.dev_audio/91622.wav,train,"Bass_drum,Drum,Percussion,Musical_instrument,Music",2.074580
data/raw/fsd50k/FSD50K.dev_audio/97625.wav,train,"Electric_guitar,Guitar,Plucked_string_instrument,Musical_instrument,Music",0.641995
data/raw/fsd50k/FSD50K.dev_audio/247852.wav,train,"Bowed_string_instrument,Musical_instrument,Music",6.353560
data/raw/fsd50k/FSD50K.dev_audio/180350.wav,train,"Screaming,Human_voice",1.465624
